open,high,low,close,adj_close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,bb_hband_20,bb_lband_20,bb_mavg_20,macd,macd_signal,macd_diff,obv
284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,281.8819885253906,20128000,283.4143981933594,270.98803863525393,249.0463151550293,284.22509263703523,280.98517671735885,272.3244203752331,51.32177002038152,295.9791670230166,270.84962936370215,283.4143981933594,3.2399159196763776,4.930892348853635,-1.6909764291772573,199987996
281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,278.5769958496094,18792100,283.3696487426758,271.57389862060546,249.38750511169434,283.35615466973894,280.80679294937744,272.56961941344395,47.971522336178445,295.99648418958833,270.74281329576326,283.3696487426758,2.549361720361503,4.454586223155209,-1.9052245027937058,181195896
278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,279.5849914550781,42484800,283.6038482666016,272.1854583740234,249.71112510681152,282.77597571363725,280.7162891349849,272.84473204252765,49.06365621198761,295.75862933805627,271.4490671951469,283.6038482666016,2.059686578652361,3.9756062942546397,-1.915919715602279,223680696
279.74200439453125,279.9280090332031,260.7099914550781,260.99700927734375,260.99700927734375,58533000,282.972998046875,272.51327850341795,249.95953514099122,279.425365492669,279.2556017381226,272.38011546350083,34.62837699967358,298.08594910440587,267.8600469893441,282.972998046875,0.16976375454640902,3.2144377863129936,-3.0446740317665846,165147696
261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,265.0830078125,23789600,282.2780990600586,272.91069854736327,250.15046516418457,277.21884892648916,278.2057799658543,272.0939543791479,38.88498672520863,299.2278150403845,265.3283830797327,282.2780990600586,-0.9869310393651176,2.3741640211773714,-3.361095060542489,188937296
265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,264.4700012207031,20979400,281.70994873046874,273.3212185668945,250.30578514099122,275.2574877409836,277.18831487362087,271.79497582391474,38.480165644650576,300.17937000237123,263.24052745856625,281.70994873046874,-1.930827132637262,1.5131657904144449,-3.443992923051707,167957896
264.3420104980469,270.385986328125,264.093994140625,270.385986328125,270.385986328125,25433900,281.36814880371094,273.78913818359376,250.49332008361816,274.5080259851592,276.68443868506563,271.7397213338838,44.486710669988014,300.40154772042,262.33474988700186,281.36814880371094,-2.17641269990645,0.7752500923502659,-2.951662792256716,193391796
270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,266.3760070800781,26815400,280.8844985961914,274.23073822021485,250.5859651184082,273.2569461536082,275.92085115877023,271.5293795984404,41.52705969897742,300.9002129730836,260.8687842192992,280.8844985961914,-2.6639050051620075,0.08741907284781117,-2.7513240780098185,166576396
266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,264.0799865722656,27685500,279.6745971679687,274.7020379638672,250.63777503967285,271.84510621801707,275.0437500782884,271.23724653859045,39.89062252086665,300.658373845648,258.69082049028947,279.6745971679687,-3.198643860271318,-0.5697935137760146,-2.6288503464953035,138890896
264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,265.67999267578125,27091200,278.523747253418,275.1596578979492,250.59881004333496,270.8966272115193,274.3501384188434,271.01931501455874,41.61719059034366,299.92258214136825,257.1249123654677,278.523747253418,-3.4535112073241407,-1.14653705248564,-2.3069741548385005,165982096
265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,261.5509948730469,19321100,276.96699676513674,275.5187979125977,250.5891899871826,269.45883762098504,273.4020537117474,270.6480083423426,38.540613550205954,298.54747878140665,255.38651474886686,276.96699676513674,-3.9432160907623484,-1.7058728601409818,-2.2373432306213665,146660996
261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,258.5069885253906,29717000,275.21114654541014,275.6691375732422,250.71214996337892,267.77393776012434,272.298715549795,270.17188991814845,36.40398258301769,296.79930164815784,253.62299144266248,275.21114654541014,-4.524777789670679,-2.2696538460469213,-2.255123943623758,116943996
258.489990234375,260.5050048828125,257.11700439453125,257.97601318359375,257.97601318359375,21617900,273.3885971069336,275.84843780517576,250.83446502685547,266.2665647483504,271.23777463378013,269.69362024228354,36.02877306221264,294.3247342746971,252.45245993917013,273.3885971069336,-4.971209885429744,-2.8099650539234857,-2.161244831506258,95326096
257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,211.07899475097656,42147200,269.4630470275879,274.9287377929688,250.75773498535156,257.77616936413904,266.78156871653545,267.39500747791857,18.193147313711634,302.6395795098854,236.28651454529043,269.4630470275879,-9.00539935239641,-4.0490519136180705,-4.956347438778339,53178896
225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,226.6840057373047,60869200,266.41114807128906,274.2009780883789,250.8038349914551,252.9927595753953,263.81137886622207,265.7984976057376,30.518794991459316,303.3266931865481,229.49560295603007,266.41114807128906,-10.818619290826774,-5.402965389059811,-5.415653901766963,114048096
226.8990020751953,237.36500549316406,226.8990020751953,235.35000610351562,235.35000610351562,32275000,263.94614868164064,273.7355581665039,250.8457250213623,250.27848981049073,261.7031290319475,264.6044391154544,36.26204228149879,302.2199045968137,225.67239276646757,263.94614868164064,-11.4246392214568,-6.6073001555392095,-4.817339065917591,146323096
235.35499572753906,236.4320068359375,231.7239990234375,232.56900024414062,232.56900024414062,23173800,261.49454803466796,273.2786981201172,250.81742500305177,247.55395295412916,259.5450454180359,263.34814739501076,35.25492994736756,301.18592303759044,221.80317303174547,261.49454803466796,-11.991092463906739,-7.684058617212716,-4.307033846694023,123149296
232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,230.38999938964844,23205900,258.88334732055665,272.75977813720704,250.83303497314452,244.9133447134398,257.3854123788961,262.05567100264363,34.447647693398636,299.5333657272802,218.23332891383308,258.88334732055665,-12.47206766545628,-8.64166042686143,-3.8304072385948498,99943396
230.37600708007812,232.7050018310547,225.5800018310547,228.16900634765625,228.16900634765625,18406600,256.23044815063474,272.10543853759765,250.83961502075195,242.33729265716542,255.22123415435982,260.7267821926441,33.6030332342213,297.6200480201158,214.84084828115368,256.23044815063474,-12.8839414971944,-9.490116640928024,-3.3938248562663755,81536796
228.11199951171875,228.13900756835938,210.4429931640625,210.4949951171875,210.4949951171875,59220700,252.4942985534668,270.8770785522461,250.8065350341797,237.43847765101498,251.90817941086559,258.756908189685,27.768301764830312,296.1698589108369,208.81873819609666,252.4942985534668,-14.469701759850608,-10.486033664712542,-3.983668095138066,22316096
210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,221.60899353027344,61089200,249.48064880371095,269.9286584472656,250.8032499694824,235.00317240167013,249.66379527156246,257.3001272226493,35.36821179597091,292.94649035971247,206.01480724770943,249.48064880371095,-14.660622869892336,-11.320951505748502,-3.3396713641438343,83405296
222.0760040283203,231.18299865722656,220.20399475097656,225.83099365234375,225.83099365234375,31808000,246.84334869384764,269.1211383056641,250.79363494873047,233.59206797869683,247.89840255902774,256.06604355322554,38.03541889256343,289.31686668054306,204.3698307071522,246.84334869384764,-14.306334580330912,-11.918028120664985,-2.3883064596659267,115213296
226.0500030517578,228.64300537109375,223.6840057373047,224.7689971923828,224.7689971923828,21905400,244.1025489807129,268.20081817626954,250.800419921875,232.23467247311007,246.1851132726096,254.83870840181996,37.61492443995426,284.8088649844648,203.39623297696102,244.1025489807129,-13.950440799499546,-12.324510656431897,-1.6259301430676487,93307896
224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,231.39599609375,31336600,242.62249832153321,267.4441781616211,250.856849899292,232.10564533782392,245.0896231112126,253.9193863505231,41.929204700039776,282.9145409887064,202.33045565436,242.62249832153321,-12.983977773388688,-12.456404079823256,-0.5275736935654312,124644496
231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,229.77999877929688,17142500,240.85734786987305,266.3418978881836,250.90655487060548,231.74785355958898,243.95557686440404,252.9727437006711,41.18131715448938,280.13936334012396,201.57533239962214,240.85734786987305,-12.207723304815062,-12.406667924821619,0.19894462000655722,107501996
229.89500427246094,232.0679931640625,226.2469940185547,228.76100158691406,228.76100158691406,19412600,239.0718978881836,265.05481811523435,250.95443489074708,231.28833787148514,242.83005276977514,252.02326361777867,40.688474688752805,277.125521262085,201.0182745142822,239.0718978881836,-11.541714898289996,-12.233677319515294,0.6919624212252984,88089396
229.11399841308594,231.95599365234375,225.9149932861328,230.05599975585938,230.05599975585938,20710700,237.0553985595703,263.43859802246095,250.99589485168457,231.0987473921581,241.88382662059618,251.16180228986028,41.64428591415655,272.4383892553148,201.6724078638258,237.0553985595703,-10.785079228438093,-11.943957701299855,1.1588784728617618,108800096
230.25599670410156,231.21600341796875,226.86000061035156,228.12100219726562,228.12100219726562,20575200,235.14264831542968,262.15993835449217,250.95936485290528,230.64063274679003,240.86435814479393,250.2582415019154,40.59167951659485,268.02648397154627,202.2588126593131,235.14264831542968,-10.223725398003893,-11.599911240640663,1.3761858426367706,88224896
228.02699279785156,230.57699584960938,226.47500610351562,229.28399658203125,229.28399658203125,18760400,233.40284881591796,260.99633850097655,250.81917976379395,230.4319194906733,240.00655358458928,249.4357220932925,41.54797483170669,263.54633715441366,203.25936047742226,233.40284881591796,-9.57463409391599,-11.19485581129573,1.6202217173797404,106985296
229.32400512695312,229.60499572753906,226.66700744628906,227.18299865722656,227.18299865722656,17482000,231.47799911499024,259.82341827392577,250.78096977233886,229.93208551629687,239.05666062700686,248.5630662722703,40.28633553412955,257.80639078211715,205.14960744786336,231.47799911499024,-9.124575110709998,-10.780799671178585,1.656224560468587,89503296
227.21499633789062,230.89999389648438,227.05099487304688,230.29800415039062,230.29800415039062,20962400,229.91534957885742,258.86759857177736,250.76324478149414,229.98838069077283,238.40787125836863,247.84678932631425,43.047643970285385,252.33895714626308,207.49174201145175,229.91534957885742,-8.419490567595801,-10.308537850462029,1.889047282866228,110465696
230.19900512695312,236.14300537109375,229.4429931640625,235.0189971923828,235.0189971923828,20671400,228.74095001220704,257.97853881835937,250.7202897644043,230.7623216910205,238.15684354977708,247.34373865439537,47.044440024472536,247.15329367702185,210.32860634739222,228.74095001220704,-7.394521858756576,-9.72573465212094,2.3312127933643634,131137096
234.8699951171875,242.91200256347656,234.68099975585938,239.83999633789062,239.83999633789062,25473700,227.8341491699219,257.2773187255859,250.73785972595215,232.1588870213082,238.28152153408178,247.04947424982655,50.83857789344928,241.59733304219185,214.07096529765192,227.8341491699219,-6.122634512773573,-9.005114624251467,2.8824801114778946,156610796
239.9340057373047,242.1060028076172,238.7220001220703,239.8470001220703,239.8470001220703,21192200,229.27254943847657,256.60197845458987,250.7356797027588,233.3416736521947,238.3974829109698,246.7670242840322,50.84408797066936,241.67673932136543,216.86835955558772,229.27254943847657,-5.0558092587751275,-8.2152535511562,3.159444292381073,177802996
239.8459930419922,245.781005859375,239.67799377441406,243.60699462890625,243.60699462890625,26879200,230.11869888305665,255.8944985961914,250.7348196411133,234.920953802458,238.783372667854,246.64310155245863,53.83552773316514,243.9301145673889,216.3072831987244,230.11869888305665,-3.8624188653959948,-7.34468661400416,3.482267748608165,204682196
243.4149932861328,244.41600036621094,237.8209991455078,238.16799926757812,238.16799926757812,23635700,230.25959854125978,255.14119842529297,250.70298965454103,235.42049925863031,238.73778945301873,246.31074460011038,49.17372616628344,244.33655576360644,216.1826413189131,230.25959854125978,-3.31729019438842,-6.5392073300810125,3.2219171356925926,181046496
238.33599853515625,241.29299926757812,235.79100036621094,238.4770050048828,238.4770050048828,21215500,230.55499877929688,254.366298828125,250.71548965454102,235.89073091189994,238.71847208649015,246.00353912578774,49.441587959433924,245.05500450308446,216.0549930555093,230.55499877929688,-2.8277411745902157,-5.796914098982853,2.9691729243926375,202261996
238.32899475097656,241.16900634765625,238.32899475097656,240.10699462890625,240.10699462890625,19224700,231.04084854125978,253.64745849609375,250.72156463623048,236.53938686836244,238.8213256081506,245.77230208669437,50.91121706592839,246.12556418351,215.95613289900956,231.04084854125978,-2.28193873978816,-5.093919027143915,2.8119802873557553,221486696
239.85499572753906,240.12399291992188,234.75399780273438,235.22900390625,235.22900390625,17962600,231.39384841918945,252.58647827148437,250.70403465270996,236.33778948957593,238.5552277043061,245.35883941295145,46.55030192848858,246.52358218775063,216.26411465062827,231.39384841918945,-2.21743821473018,-4.518622864661168,2.3011846499309883,203524096
235.24200439453125,235.93499755859375,229.33200073242188,230.51199340820312,230.51199340820312,18478800,232.39469833374022,251.4227783203125,250.66924461364746,235.44151316936473,237.95943257126143,244.7766101578633,42.73798695750534,244.1294825876613,220.65991407981915,232.39469833374022,-2.5179194018967053,-4.118482172108275,1.6005627702115701,185045296
230.60899353027344,232.44000244140625,227.96099853515625,230.6439971923828,230.6439971923828,20997800,232.8464485168457,250.18193817138672,250.64033462524415,234.7034337882906,237.41754846912227,244.22239004156995,42.878969885262634,243.53455189630895,222.15834513738244,232.8464485168457,-2.7141146808316705,-3.8376086738529547,1.1234939930212842,206043096
230.49200439453125,259.1820068359375,229.82200622558594,230.3040008544922,230.3040008544922,19177800,233.07009887695312,248.91553833007814,250.52271461486816,234.02659795232162,236.89061901618672,243.67657085776298,42.58812530316945,243.34068613123307,222.79951162267318,233.07009887695312,-2.8640210638650956,-3.642891151855383,0.7788700879902875,186865296
230.25,231.21499633789062,227.40199279785156,229.09100341796875,229.09100341796875,20144200,233.28619918823242,247.608818359375,250.3968546295166,233.26727571626733,236.31286971261503,243.1045878209083,41.506436314097776,243.01672576537425,223.55567261109059,233.28619918823242,-3.045593996347691,-3.5234317207538446,0.4778377244061538,166721096
229.0760040283203,230.28500366210938,228.92599487304688,229.80999755859375,229.80999755859375,18935400,233.2068992614746,246.41321838378906,250.2448946380615,232.73538676893293,235.83117547898382,242.58323134003322,42.43966345681302,243.02322319466015,223.39057532828906,233.2068992614746,-3.095788710050897,-3.437903118613255,0.3421144085623582,185656496
233.52099609375,234.35299682617188,232.18499755859375,232.97500610351562,232.97500610351562,20242200,233.36664962768555,245.31827880859376,250.03141960144043,232.77225128194564,235.61960737709728,242.20643819350312,46.487030150162845,243.05789105216797,223.67540820320312,233.36664962768555,-2.847356095151639,-3.319793713920932,0.4724376187692929,205898696
232.85800170898438,233.2050018310547,231.08900451660156,231.4929962158203,231.4929962158203,12712600,233.50324935913085,244.25513885498046,249.7803746032715,232.57544281023405,235.31393247626195,241.78630321398614,44.895152880761266,243.00615623269047,224.00034248557122,233.50324935913085,-2.7384896660279026,-3.2035329043423264,0.46504323831442385,193186096
231.3990020751953,232.36500549316406,230.91000366210938,231.21200561523438,231.21200561523438,14444700,233.5610496520996,243.2473587036133,249.57097457885743,232.36568324177256,235.01008604211177,241.3716248767802,44.583424332731774,242.99318245255438,224.12891685164482,233.5610496520996,-2.6444028003392077,-3.0917068835417028,0.44730408320249504,178741396
231.2169952392578,231.2169952392578,226.52099609375,227.0850067138672,227.0850067138672,19678800,233.50924987792968,242.13677856445312,249.32550956726075,231.55327146824865,234.42304312890846,240.8113653409797,40.17155163382364,243.07080830029975,223.9476914555596,233.50924987792968,-2.869771660659808,-3.0473198389653238,0.17754817830551595,159062596
226.968994140625,232.38600158691406,225.11700439453125,230.6179962158203,230.6179962158203,25009300,233.57594985961913,241.12459869384764,249.11498458862306,231.40938296787508,234.14118780201304,240.4116253752872,45.17343187595016,243.0367595701565,224.11514014908175,233.57594985961913,-2.731804834137961,-2.9842168379998513,0.25241200386189044,184071896
230.93600463867188,231.8350067138672,229.59100341796875,230.2830047607422,230.2830047607422,17254100,233.73095016479493,240.02589904785157,248.88509468078612,231.23609401293155,233.8553964656226,240.01442456687369,44.79105387682386,242.86361420494163,224.59828612464824,233.73095016479493,-2.619302452691045,-2.91123396093809,0.2919315082470453,166817796
230.35800170898438,235.6490020751953,230.2949981689453,234.5290069580078,234.5290069580078,25097800,233.94250030517577,239.0788394165039,248.68596969604494,231.74269600448173,233.9052935391326,239.79931015083974,50.50932043951781,242.94232774152607,224.94267286882547,233.94250030517577,-2.162597534650871,-2.7615066756806463,0.5989091410297753,191915596
234.36199951171875,237.427001953125,233.6840057373047,235.1439971923828,235.1439971923828,22363600,233.9487503051758,238.21017944335938,248.4136547088623,232.26597311031267,233.9970493652993,239.61674885835126,51.296168281488924,242.95173244880152,224.94576816155006,233.9487503051758,-1.7310762549866183,-2.555420591541841,0.8243443365552228,214279196
235.0760040283203,235.4029998779297,233.35800170898438,234.33999633789062,234.33999633789062,13724100,233.6737503051758,237.30527954101564,248.12655464172363,232.5850536068631,234.0224528447505,239.40981738696064,50.17308712940414,242.26679669202088,225.0807039183307,233.6737503051758,-1.4373992378873766,-2.3318163208109484,0.8944170829235718,200555096
234.13900756835938,234.5260009765625,232.4759979248047,232.7570037841797,232.7570037841797,14179900,233.31925048828126,236.74047943115235,247.80844467163087,232.61150748029644,233.9287158773008,239.1489227358712,47.94723246971727,241.4361493974801,225.2023515790824,233.31925048828126,-1.3172083970043502,-2.1288947360496286,0.8116863390452784,186375196
232.83599853515625,239.33900451660156,232.4669952392578,239.14199829101562,239.14199829101562,24713000,233.09600067138672,236.22165924072266,247.53238464355468,233.61619837425323,234.31488494498336,239.14865118901412,56.35737219197689,240.25826487158466,225.93373647118878,233.09600067138672,-0.698686570730132,-1.8428531029857294,1.1441665322555974,211088196
239.01600646972656,239.802001953125,235.92799377441406,236.68699645996094,236.68699645996094,22691300,233.02195053100587,235.6659991455078,247.28913459777831,234.0886288489775,234.49059690905577,239.0521157094434,52.82341078937403,240.00121345620317,226.04268760580857,233.02195053100587,-0.4019680600782749,-1.5546760944042386,1.1527080343259637,188396896
236.63999938964844,237.73399353027344,235.62899780273438,236.05999755859375,236.05999755859375,19743500,232.9011001586914,234.9794793701172,247.06000953674317,234.3919163427646,234.60684880902156,238.93477774274342,51.92781760345853,239.5753876723406,226.2268126450422,232.9011001586914,-0.21493246625695406,-1.2867273687747818,1.0717949025178277,168653396
236.00399780273438,238.44500732421875,235.61599731445312,237.5489959716797,237.5489959716797,20488800,232.77320022583007,234.4029391479492,246.8157894897461,234.87762090105923,234.82478563588512,238.88043335956445,53.92563520682232,238.9712873757542,226.57511307590593,232.77320022583007,0.05283526517411019,-1.0188148419850034,1.0716501071591136,189142196
237.26400756835938,238.54100036621094,236.60299682617188,237.29299926757812,237.29299926757812,19677900,232.87639999389648,233.86719940185546,246.54928955078125,235.24921757283136,235.00761627526978,238.81818104223166,53.51386667737291,239.29926585593526,226.4535341318577,232.87639999389648,0.2416012975615729,-0.7667316140756881,1.008332911637261,169464296
237.20199584960938,239.31500244140625,236.94400024414062,238.72999572753906,238.72999572753906,16482700,233.28730010986328,233.32819946289064,246.3154145050049,235.78472190432484,235.28334808654898,238.81472279459666,55.5649782577892,240.09264236155244,226.48195785817413,233.28730010986328,0.5013738177758569,-0.5131105277053791,1.014484345481236,185946996
238.531005859375,238.96800231933594,237.94000244140625,238.25900268554688,238.25900268554688,12999000,233.66805038452148,232.86235961914062,246.22521446228026,236.1653804860513,235.50376694573401,238.79292984914375,54.712862152091986,240.68794748586959,226.64815328317337,233.66805038452148,0.6616135403172905,-0.27816571410084523,0.9397792544181357,172947996
238.14700317382812,240.38299560546875,237.03500366210938,240.38299560546875,240.38299560546875,23335900,234.1720001220703,232.49987976074217,246.1224893951416,236.81424435057707,235.86519129089956,238.85528536899963,57.85191568478817,241.58940033896425,226.75459990517635,234.1720001220703,0.9490530596775102,-0.03272195934517414,0.9817750190226844,196283896
240.36399841308594,246.93499755859375,240.13600158691406,246.06300354003906,246.06300354003906,27535100,235.02060012817384,232.2616195678711,246.0440594482422,238.23713037972507,236.6205847908358,239.1379409835502,64.86547528630194,243.69546180153512,226.34573845481256,235.02060012817384,1.6165455888892666,0.297131550301714,1.3194140385875526,223818996
246.1699981689453,246.68099975585938,242.5850067138672,242.968994140625,242.968994140625,22999200,235.67854995727538,232.89941955566405,245.9587794494629,238.96510941986352,237.09083733526464,239.28817836225903,59.096728683860036,244.66336775115985,226.6937321633909,235.67854995727538,1.8742720845988856,0.6125596571611484,1.2617124274377374,200819796
243.0749969482422,244.25100708007812,242.1790008544922,242.3040008544922,242.3040008544922,18515300,236.1449996948242,233.21181945800782,245.83049949645996,239.478785025191,237.47699759594815,239.40644591097407,57.904766471257844,245.48170893326096,226.80829045638745,236.1449996948242,2.001787429242853,0.8904052115774893,1.1113822176653638,182304496
242.4980010986328,244.22799682617188,242.1219940185547,243.93099975585938,243.93099975585938,17353100,236.76689987182618,233.3834393310547,245.71645454406737,240.1637411376015,237.95507183001564,239.58387939508722,60.02898366692291,246.4324692911022,227.10133045255017,236.76689987182618,2.2086693075858648,1.1540580307791644,1.0546112768067004,199657596
243.74000549316406,245.31900024414062,243.07400512695312,244.9409942626953,244.9409942626953,15912700,237.4533493041992,233.6308792114258,245.71318450927734,240.8987031568467,238.4725475657697,239.79396233107187,61.3334063631517,247.38965519159044,227.51704341680798,237.4533493041992,2.4261555910769914,1.40847754283873,1.0176780482382615,215570296
244.74200439453125,247.2429962158203,244.15199279785156,247.0500030517578,247.0500030517578,16827300,238.45159912109375,233.96407928466797,245.7174494934082,241.84505698683301,239.10791463880585,240.07851294756935,63.97701359363422,248.02566883653304,228.87752940565446,238.45159912109375,2.737142348027163,1.6742105038764168,1.0629318441507463,232397596
246.875,247.45399475097656,245.1790008544922,245.30799865722656,245.30799865722656,17388300,239.18609924316405,234.30685913085938,245.70132949829102,242.37781724381662,239.56718012165183,240.2835908185363,60.30925677429308,248.4938285700794,229.87836991624872,239.18609924316405,2.810637122164792,1.9014958275340919,0.9091412946307,215009296
245.1999969482422,250.23599243164062,243.7570037841797,249.50799560546875,249.50799560546875,28198500,240.1473487854004,235.087119140625,245.7137244415283,243.47476776099387,240.3035368241568,240.64533218272976,65.45188715376484,249.54910995677488,230.7455876140259,240.1473487854004,3.171230936837077,2.155442849394689,1.0157880874423877,243207796
249.4929962158203,254.27499389648438,248.9029998779297,251.98899841308594,251.98899841308594,27462600,241.0203483581543,235.69471923828124,245.7096794128418,244.78464939977727,241.16912657148487,241.09018183882216,68.08267333797299,251.36812011397384,230.67257660233477,241.0203483581543,3.6155228282923986,2.447458845174231,1.1680639831181674,270670396
252.10699462890625,255.96200561523438,252.04600524902344,254.32000732421875,254.32000732421875,25223500,241.9791488647461,236.26449951171875,245.76771446228028,246.25162754199903,242.1432658865022,241.608998524524,70.36592586699236,253.4625748249203,230.4957229045719,241.9791488647461,4.108361655496822,2.7796394072387494,1.3287222482580723,295893896
